humanID,opponent,turn,condition,cooperation
tplapwqe,ppo,5,human,4
tplapwqe,ppo,6,human,2
tplapwqe,ppo,7,human,4
tplapwqe,ppo,8,human,2
tplapwqe,ppo,9,human,4
tplapwqe,ppo,0,human,2
tplapwqe,ppo,1,human,2
tplapwqe,ppo,2,human,2
tplapwqe,ppo,3,human,4
tplapwqe,ppo,4,human,4
tplapwqe,ppo,5,human,4
tplapwqe,ppo,6,human,4
tplapwqe,ppo,7,human,2
tplapwqe,ppo,8,human,4
tplapwqe,ppo,9,human,4
tplapwqe,ppo,0,human,4
tplapwqe,ppo,1,human,4
tplapwqe,ppo,2,human,4
tplapwqe,ppo,3,human,4
tplapwqe,ppo,4,human,2
tplapwqe,ppo,5,human,2
tplapwqe,ppo,6,human,2
tplapwqe,ppo,7,human,4
tplapwqe,ppo,8,human,4
tplapwqe,ppo,9,human,4
tplapwqe,ppo,0,human,4
tplapwqe,ppo,1,human,4
tplapwqe,ppo,2,human,4
tplapwqe,ppo,3,human,2
tplapwqe,ppo,4,human,2
tplapwqe,ppo,5,human,4
tplapwqe,ppo,6,human,2
tplapwqe,ppo,7,human,4
tplapwqe,ppo,8,human,2
tplapwqe,ppo,9,human,4
tplapwqe,ppo,0,human,2
tplapwqe,ppo,1,human,2
tplapwqe,ppo,2,human,2
tplapwqe,ppo,3,human,4
tplapwqe,ppo,4,human,4
tplapwqe,ppo,5,human,4
tplapwqe,ppo,6,human,4
tplapwqe,ppo,7,human,2
tplapwqe,ppo,8,human,4
tplapwqe,ppo,9,human,4
tplapwqe,ppo,0,human,4
tplapwqe,ppo,1,human,4
tplapwqe,ppo,2,human,4
tplapwqe,ppo,3,human,4
tplapwqe,ppo,4,human,2
tplapwqe,ppo,5,human,2
tplapwqe,ppo,6,human,2
tplapwqe,ppo,7,human,2
tplapwqe,ppo,8,human,2
tplapwqe,ppo,9,human,4
gtcgpf,ppo,0,ai,4
gtcgpf,ppo,1,ai,3
gtcgpf,ppo,2,ai,1
gtcgpf,ppo,3,ai,2
gtcgpf,ppo,4,ai,4
gtcgpf,ppo,5,ai,2
gtcgpf,ppo,6,ai,2
gtcgpf,ppo,7,ai,2
gtcgpf,ppo,8,ai,2
gtcgpf,ppo,9,ai,2
gtcgpf,ppo,0,ai,2
gtcgpf,ppo,1,ai,2
gtcgpf,ppo,2,ai,2
gtcgpf,ppo,3,ai,4
gtcgpf,ppo,4,ai,2
gtcgpf,ppo,5,ai,4
gtcgpf,ppo,6,ai,4
gtcgpf,ppo,7,ai,2
gtcgpf,ppo,8,ai,4
gtcgpf,ppo,9,ai,4
gtcgpf,ppo,0,ai,2
gtcgpf,ppo,1,ai,4
gtcgpf,ppo,2,ai,2
gtcgpf,ppo,3,ai,4
gtcgpf,ppo,4,ai,2
gtcgpf,ppo,5,ai,2
gtcgpf,ppo,6,ai,4
gtcgpf,ppo,7,ai,2
gtcgpf,ppo,8,ai,4
gtcgpf,ppo,9,ai,4
lfbuotlh,ppo,0,human,3
lfbuotlh,ppo,1,human,4
lfbuotlh,ppo,2,human,2
lfbuotlh,ppo,3,human,2
lfbuotlh,ppo,4,human,2
lfbuotlh,ppo,5,human,2
lfbuotlh,ppo,6,human,4
lfbuotlh,ppo,7,human,2
lfbuotlh,ppo,8,human,2
lfbuotlh,ppo,9,human,2
lfbuotlh,ppo,0,human,4
lfbuotlh,ppo,1,human,2
lfbuotlh,ppo,2,human,2
lfbuotlh,ppo,3,human,4
lfbuotlh,ppo,4,human,2
lfbuotlh,ppo,5,human,4
lfbuotlh,ppo,6,human,2
lfbuotlh,ppo,7,human,2
lfbuotlh,ppo,8,human,4
lfbuotlh,ppo,9,human,2
lfbuotlh,ppo,0,human,4
lfbuotlh,ppo,1,human,4
lfbuotlh,ppo,2,human,1
lfbuotlh,ppo,3,human,2
lfbuotlh,ppo,4,human,4
lfbuotlh,ppo,5,human,2
lfbuotlh,ppo,6,human,3
lfbuotlh,ppo,7,human,1
lfbuotlh,ppo,8,human,3
lfbuotlh,ppo,9,human,4
